#h	k	l			DE/EP	Eback-scattering (eV)					
-6	10	-4	152		1.42131470330873E-06	13509.6796326031
-6	-10	4	152		1.42131470330873E-06	13509.6796326031
-6	-10	-4	152		1.42131470330873E-06	13509.6796326031
6	4	10	152		1.42131470330873E-06	13509.6796326031
6	4	-10	152		1.42131470330873E-06	13509.6796326031
6	-4	10	152		1.42131470330873E-06	13509.6796326031
6	-4	-10	152		1.42131470330873E-06	13509.6796326031
-6	4	10	152		1.42131470330873E-06	13509.6796326031
-6	4	-10	152		1.42131470330873E-06	13509.6796326031
-6	-4	10	152		1.42131470330873E-06	13509.6796326031
-6	-4	-10	152		1.42131470330873E-06	13509.6796326031
11	3	5	155		1.17291080824444E-06	13642.3474271759
11	3	-5	155		1.17291080824444E-06	13642.3474271759
11	-3	5	155		1.17291080824444E-06	13642.3474271759
11	-3	-5	155		1.17291080824444E-06	13642.3474271759
-11	3	5	155		1.17291080824444E-06	13642.3474271759
-11	3	-5	155		1.17291080824444E-06	13642.3474271759
-11	-3	5	155		1.17291080824444E-06	13642.3474271759
-11	-3	-5	155		1.17291080824444E-06	13642.3474271759
11	5	3	155		1.17291080824444E-06	13642.3474271759
11	5	-3	155		1.17291080824444E-06	13642.3474271759
11	-5	3	155		1.17291080824444E-06	13642.3474271759
11	-5	-3	155		1.17291080824444E-06	13642.3474271759
-11	5	3	155		1.17291080824444E-06	13642.3474271759
-11	5	-3	155		1.17291080824444E-06	13642.3474271759
-11	-5	3	155		1.17291080824444E-06	13642.3474271759
-11	-5	-3	155		1.17291080824444E-06	13642.3474271759
3	11	5	155		1.17291080824444E-06	13642.3474271759
3	11	-5	155		1.17291080824444E-06	13642.3474271759
3	-11	5	155		1.17291080824444E-06	13642.3474271759
3	-11	-5	155		1.17291080824444E-06	13642.3474271759
-3	11	5	155		1.17291080824444E-06	13642.3474271759
-3	11	-5	155		1.17291080824444E-06	13642.3474271759
-3	-11	5	155		1.17291080824444E-06	13642.3474271759
-3	-11	-5	155		1.17291080824444E-06	13642.3474271759
3	5	11	155		1.17291080824444E-06	13642.3474271759
3	5	-11	155		1.17291080824444E-06	13642.3474271759
3	-5	11	155		1.17291080824444E-06	13642.3474271759
3	-5	-11	155		1.17291080824444E-06	13642.3474271759
-3	5	11	155		1.17291080824444E-06	13642.3474271759
-3	5	-11	155		1.17291080824444E-06	13642.3474271759
-3	-5	11	155		1.17291080824444E-06	13642.3474271759
-3	-5	-11	155		1.17291080824444E-06	13642.3474271759
5	11	3	155		1.17291080824444E-06	13642.3474271759
5	11	-3	155		1.17291080824444E-06	13642.3474271759
5	-11	3	155		1.17291080824444E-06	13642.3474271759
5	-11	-3	155		1.17291080824444E-06	13642.3474271759
-5	11	3	155		1.17291080824444E-06	13642.3474271759
-5	11	-3	155		1.17291080824444E-06	13642.3474271759
-5	-11	3	155		1.17291080824444E-06	13642.3474271759
-5	-11	-3	155		1.17291080824444E-06	13642.3474271759
5	3	11	155		1.17291080824444E-06	13642.3474271759
5	3	-11	155		1.17291080824444E-06	13642.3474271759
5	-3	11	155		1.17291080824444E-06	13642.3474271759
5	-3	-11	155		1.17291080824444E-06	13642.3474271759
-5	3	11	155		1.17291080824444E-06	13642.3474271759
-5	3	-11	155		1.17291080824444E-06	13642.3474271759
-5	-3	11	155		1.17291080824444E-06	13642.3474271759
-5	-3	-11	155		1.17291080824444E-06	13642.3474271759
5	7	9	155		1.17291080824444E-06	13642.3474271759
5	7	-9	155		1.17291080824444E-06	13642.3474271759
5	-7	9	155		1.17291080824444E-06	13642.3474271759
5	-7	-9	155		1.17291080824444E-06	13642.3474271759
-5	7	9	155		1.17291080824444E-06	13642.3474271759
-5	7	-9	155		1.17291080824444E-06	13642.3474271759
-5	-7	9	155		1.17291080824444E-06	13642.3474271759
-5	-7	-9	155		1.17291080824444E-06	13642.3474271759
5	9	7	155		1.17291080824444E-06	13642.3474271759
5	9	-7	155		1.17291080824444E-06	13642.3474271759
5	-9	7	155		1.17291080824444E-06	13642.3474271759
5	-9	-7	155		1.17291080824444E-06	13642.3474271759
-5	9	7	155		1.17291080824444E-06	13642.3474271759
-5	9	-7	155		1.17291080824444E-06	13642.3474271759
-5	-9	7	155		1.17291080824444E-06	13642.3474271759
-5	-9	-7	155		1.17291080824444E-06	13642.3474271759
7	5	9	155		1.17291080824444E-06	13642.3474271759
7	5	-9	155		1.17291080824444E-06	13642.3474271759
7	-5	9	155		1.17291080824444E-06	13642.3474271759
7	-5	-9	155		1.17291080824444E-06	13642.3474271759
-7	5	9	155		1.17291080824444E-06	13642.3474271759
-7	5	-9	155		1.17291080824444E-06	13642.3474271759
-7	-5	9	155		1.17291080824444E-06	13642.3474271759
-7	-5	-9	155		1.17291080824444E-06	13642.3474271759
7	9	5	155		1.17291080824444E-06	13642.3474271759
7	9	-5	155		1.17291080824444E-06	13642.3474271759
7	-9	5	155		1.17291080824444E-06	13642.3474271759
7	-9	-5	155		1.17291080824444E-06	13642.3474271759
-7	9	5	155		1.17291080824444E-06	13642.3474271759
-7	9	-5	155		1.17291080824444E-06	13642.3474271759
-7	-9	5	155		1.17291080824444E-06	13642.3474271759
-7	-9	-5	155		1.17291080824444E-06	13642.3474271759
9	5	7	155		1.17291080824444E-06	13642.3474271759
9	5	-7	155		1.17291080824444E-06	13642.3474271759
9	-5	7	155		1.17291080824444E-06	13642.3474271759
9	-5	-7	155		1.17291080824444E-06	13642.3474271759
-9	5	7	155		1.17291080824444E-06	13642.3474271759
-9	5	-7	155		1.17291080824444E-06	13642.3474271759
-9	-5	7	155		1.17291080824444E-06	13642.3474271759
-9	-5	-7	155		1.17291080824444E-06	13642.3474271759
9	7	5	155		1.17291080824444E-06	13642.3474271759
9	7	-5	155		1.17291080824444E-06	13642.3474271759
9	-7	5	155		1.17291080824444E-06	13642.3474271759
9	-7	-5	155		1.17291080824444E-06	13642.3474271759
-9	7	5	155		1.17291080824444E-06	13642.3474271759
-9	7	-5	155		1.17291080824444E-06	13642.3474271759
-9	-7	5	155		1.17291080824444E-06	13642.3474271759
-9	-7	-5	155		1.17291080824444E-06	13642.3474271759
0	12	4	160		1.29152839568473E-06	13860.6388466565
0	12	-4	160		1.29152839568473E-06	13860.6388466565
0	-12	4	160		1.29152839568473E-06	13860.6388466565
0	-12	-4	160		1.29152839568473E-06	13860.6388466565
0	4	12	160		1.29152839568473E-06	13860.6388466565
0	4	-12	160		1.29152839568473E-06	13860.6388466565
0	-4	12	160		1.29152839568473E-06	13860.6388466565
0	-4	-12	160		1.29152839568473E-06	13860.6388466565
12	0	4	160		1.29152839568473E-06	13860.6388466565
12	0	-4	160		1.29152839568473E-06	13860.6388466565
-12	0	4	160		1.29152839568473E-06	13860.6388466565
-12	0	-4	160		1.29152839568473E-06	13860.6388466565
12	4	0	160		1.29152839568473E-06	13860.6388466565
12	-4	0	160		1.29152839568473E-06	13860.6388466565
-12	4	0	160		1.29152839568473E-06	13860.6388466565
-12	-4	0	160		1.29152839568473E-06	13860.6388466565
4	0	12	160		1.29152839568473E-06	13860.6388466565
4	0	-12	160		1.29152839568473E-06	13860.6388466565
-4	0	12	160		1.29152839568473E-06	13860.6388466565
-4	0	-12	160		1.29152839568473E-06	13860.6388466565
4	12	0	160		1.29152839568473E-06	13860.6388466565
4	-12	0	160		1.29152839568473E-06	13860.6388466565
-4	12	0	160		1.29152839568473E-06	13860.6388466565
-4	-12	0	160		1.29152839568473E-06	13860.6388466565
1	9	9	163		1.06513197609609E-06	13989.9788700929
1	9	-9	163		1.06513197609609E-06	13989.9788700929
1	-9	9	163		1.06513197609609E-06	13989.9788700929
1	-9	-9	163		1.06513197609609E-06	13989.9788700929
-1	9	9	163		1.06513197609609E-06	13989.9788700929
-1	9	-9	163		1.06513197609609E-06	13989.9788700929
-1	-9	9	163		1.06513197609609E-06	13989.9788700929
-1	-9	-9	163		1.06513197609609E-06	13989.9788700929
9	1	9	163		1.06513197609609E-06	13989.9788700929
9	1	-9	163		1.06513197609609E-06	13989.9788700929
9	-1	9	163		1.06513197609609E-06	13989.9788700929
9	-1	-9	163		1.06513197609609E-06	13989.9788700929
-9	1	9	163		1.06513197609609E-06	13989.9788700929
-9	1	-9	163		1.06513197609609E-06	13989.9788700929
-9	-1	9	163		1.06513197609609E-06	13989.9788700929
-9	-1	-9	163		1.06513197609609E-06	13989.9788700929
9	9	1	163		1.06513197609609E-06	13989.9788700929
9	9	-1	163		1.06513197609609E-06	13989.9788700929
9	-9	1	163		1.06513197609609E-06	13989.9788700929
9	-9	-1	163		1.06513197609609E-06	13989.9788700929
-9	9	1	163		1.06513197609609E-06	13989.9788700929
-9	9	-1	163		1.06513197609609E-06	13989.9788700929
-9	-9	1	163		1.06513197609609E-06	13989.9788700929
-9	-9	-1	163		1.06513197609609E-06	13989.9788700929
10	2	8	168		1.18294800726634E-06	14202.9283846436
10	2	-8	168		1.18294800726634E-06	14202.9283846436
10	-2	8	168		1.18294800726634E-06	14202.9283846436
10	-2	-8	168		1.18294800726634E-06	14202.9283846436
-10	2	8	168		1.18294800726634E-06	14202.9283846436
-10	2	-8	168		1.18294800726634E-06	14202.9283846436
-10	-2	8	168		1.18294800726634E-06	14202.9283846436
-10	-2	-8	168		1.18294800726634E-06	14202.9283846436
10	8	2	168		1.18294800726634E-06	14202.9283846436
10	8	-2	168		1.18294800726634E-06	14202.9283846436
10	-8	2	168		1.18294800726634E-06	14202.9283846436
10	-8	-2	168		1.18294800726634E-06	14202.9283846436
-10	8	2	168		1.18294800726634E-06	14202.9283846436
-10	8	-2	168		1.18294800726634E-06	14202.9283846436
-10	-8	2	168		1.18294800726634E-06	14202.9283846436
-10	-8	-2	168		1.18294800726634E-06	14202.9283846436
2	10	8	168		1.18294800726634E-06	14202.9283846436
2	10	-8	168		1.18294800726634E-06	14202.9283846436
2	-10	8	168		1.18294800726634E-06	14202.9283846436
2	-10	-8	168		1.18294800726634E-06	14202.9283846436
-2	10	8	168		1.18294800726634E-06	14202.9283846436
-2	10	-8	168		1.18294800726634E-06	14202.9283846436
-2	-10	8	168		1.18294800726634E-06	14202.9283846436
-2	-10	-8	168		1.18294800726634E-06	14202.9283846436
2	8	10	168		1.18294800726634E-06	14202.9283846436
2	8	-10	168		1.18294800726634E-06	14202.9283846436
2	-8	10	168		1.18294800726634E-06	14202.9283846436
2	-8	-10	168		1.18294800726634E-06	14202.9283846436
-2	8	10	168		1.18294800726634E-06	14202.9283846436
-2	8	-10	168		1.18294800726634E-06	14202.9283846436
-2	-8	10	168		1.18294800726634E-06	14202.9283846436
-2	-8	-10	168		1.18294800726634E-06	14202.9283846436
8	10	2	168		1.18294800726634E-06	14202.9283846436
8	10	-2	168		1.18294800726634E-06	14202.9283846436
8	-10	2	168		1.18294800726634E-06	14202.9283846436
8	-10	-2	168		1.18294800726634E-06	14202.9283846436
-8	10	2	168		1.18294800726634E-06	14202.9283846436
-8	10	-2	168		1.18294800726634E-06	14202.9283846436
-8	-10	2	168		1.18294800726634E-06	14202.9283846436
-8	-10	-2	168		1.18294800726634E-06	14202.9283846436
8	2	10	168		1.18294800726634E-06	14202.9283846436
8	2	-10	168		1.18294800726634E-06	14202.9283846436
8	-2	10	168		1.18294800726634E-06	14202.9283846436
8	-2	-10	168		1.18294800726634E-06	14202.9283846436
-8	2	10	168		1.18294800726634E-06	14202.9283846436
-8	2	-10	168		1.18294800726634E-06	14202.9283846436
-8	-2	10	168		1.18294800726634E-06	14202.9283846436
-8	-2	-10	168		1.18294800726634E-06	14202.9283846436
1	1	13	171		9.77104539473866E-07	14329.1791198072
1	1	-13	171		9.77104539473866E-07	14329.1791198072
1	-1	13	171		9.77104539473866E-07	14329.1791198072
1	-1	-13	171		9.77104539473866E-07	14329.1791198072
-1	1	13	171		9.77104539473866E-07	14329.1791198072
-1	1	-13	171		9.77104539473866E-07	14329.1791198072
-1	-1	13	171		9.77104539473866E-07	14329.1791198072
-1	-1	-13	171		9.77104539473866E-07	14329.1791198072
1	11	7	171		9.77104539473866E-07	14329.1791198072
1	11	-7	171		9.77104539473866E-07	14329.1791198072
1	-11	7	171		9.77104539473866E-07	14329.1791198072
1	-11	-7	171		9.77104539473866E-07	14329.1791198072
-1	11	7	171		9.77104539473866E-07	14329.1791198072
-1	11	-7	171		9.77104539473866E-07	14329.1791198072
-1	-11	7	171		9.77104539473866E-07	14329.1791198072
-1	-11	-7	171		9.77104539473866E-07	14329.1791198072
11	1	7	171		9.77104539473866E-07	14329.1791198072
11	1	-7	171		9.77104539473866E-07	14329.1791198072
11	-1	7	171		9.77104539473866E-07	14329.1791198072
11	-1	-7	171		9.77104539473866E-07	14329.1791198072
-11	1	7	171		9.77104539473866E-07	14329.1791198072
-11	1	-7	171		9.77104539473866E-07	14329.1791198072
-11	-1	7	171		9.77104539473866E-07	14329.1791198072
-11	-1	-7	171		9.77104539473866E-07	14329.1791198072
1	13	1	171		9.77104539473866E-07	14329.1791198072
1	13	-1	171		9.77104539473866E-07	14329.1791198072
1	-13	1	171		9.77104539473866E-07	14329.1791198072
1	-13	-1	171		9.77104539473866E-07	14329.1791198072
-1	13	1	171		9.77104539473866E-07	14329.1791198072
-1	13	-1	171		9.77104539473866E-07	14329.1791198072
-1	-13	1	171		9.77104539473866E-07	14329.1791198072
-1	-13	-1	171		9.77104539473866E-07	14329.1791198072
11	5	5	171		9.77104539473866E-07	14329.1791198072
11	5	-5	171		9.77104539473866E-07	14329.1791198072
11	-5	5	171		9.77104539473866E-07	14329.1791198072
11	-5	-5	171		9.77104539473866E-07	14329.1791198072
-11	5	5	171		9.77104539473866E-07	14329.1791198072
-11	5	-5	171		9.77104539473866E-07	14329.1791198072
-11	-5	5	171		9.77104539473866E-07	14329.1791198072
-11	-5	-5	171		9.77104539473866E-07	14329.1791198072
11	7	1	171		9.77104539473866E-07	14329.1791198072
11	7	-1	171		9.77104539473866E-07	14329.1791198072
11	-7	1	171		9.77104539473866E-07	14329.1791198072
11	-7	-1	171		9.77104539473866E-07	14329.1791198072
-11	7	1	171		9.77104539473866E-07	14329.1791198072
-11	7	-1	171		9.77104539473866E-07	14329.1791198072
-11	-7	1	171		9.77104539473866E-07	14329.1791198072
-11	-7	-1	171		9.77104539473866E-07	14329.1791198072
13	1	1	171		9.77104539473866E-07	14329.1791198072
13	1	-1	171		9.77104539473866E-07	14329.1791198072
13	-1	1	171		9.77104539473866E-07	14329.1791198072
13	-1	-1	171		9.77104539473866E-07	14329.1791198072
-13	1	1	171		9.77104539473866E-07	14329.1791198072
-13	1	-1	171		9.77104539473866E-07	14329.1791198072
-13	-1	1	171		9.77104539473866E-07	14329.1791198072
-13	-1	-1	171		9.77104539473866E-07	14329.1791198072
1	7	11	171		9.77104539473866E-07	14329.1791198072
1	7	-11	171		9.77104539473866E-07	14329.1791198072
1	-7	11	171		9.77104539473866E-07	14329.1791198072
1	-7	-11	171		9.77104539473866E-07	14329.1791198072
-1	7	11	171		9.77104539473866E-07	14329.1791198072
-1	7	-11	171		9.77104539473866E-07	14329.1791198072
-1	-7	11	171		9.77104539473866E-07	14329.1791198072
-1	-7	-11	171		9.77104539473866E-07	14329.1791198072
3	9	9	171		9.77104539473866E-07	14329.1791198072
3	9	-9	171		9.77104539473866E-07	14329.1791198072
3	-9	9	171		9.77104539473866E-07	14329.1791198072
3	-9	-9	171		9.77104539473866E-07	14329.1791198072
-3	9	9	171		9.77104539473866E-07	14329.1791198072
-3	9	-9	171		9.77104539473866E-07	14329.1791198072
-3	-9	9	171		9.77104539473866E-07	14329.1791198072
-3	-9	-9	171		9.77104539473866E-07	14329.1791198072
5	11	5	171		9.77104539473866E-07	14329.1791198072
5	11	-5	171		9.77104539473866E-07	14329.1791198072
5	-11	5	171		9.77104539473866E-07	14329.1791198072
5	-11	-5	171		9.77104539473866E-07	14329.1791198072
-5	11	5	171		9.77104539473866E-07	14329.1791198072
-5	11	-5	171		9.77104539473866E-07	14329.1791198072
-5	-11	5	171		9.77104539473866E-07	14329.1791198072
-5	-11	-5	171		9.77104539473866E-07	14329.1791198072
5	5	11	171		9.77104539473866E-07	14329.1791198072
5	5	-11	171		9.77104539473866E-07	14329.1791198072
5	-5	11	171		9.77104539473866E-07	14329.1791198072
5	-5	-11	171		9.77104539473866E-07	14329.1791198072
-5	5	11	171		9.77104539473866E-07	14329.1791198072
-5	5	-11	171		9.77104539473866E-07	14329.1791198072
-5	-5	11	171		9.77104539473866E-07	14329.1791198072
-5	-5	-11	171		9.77104539473866E-07	14329.1791198072
7	1	11	171		9.77104539473866E-07	14329.1791198072
7	1	-11	171		9.77104539473866E-07	14329.1791198072
7	-1	11	171		9.77104539473866E-07	14329.1791198072
7	-1	-11	171		9.77104539473866E-07	14329.1791198072
7	11	1	171		9.77104539473866E-07	14329.1791198072
7	11	-1	171		9.77104539473866E-07	14329.1791198072
7	-11	1	171		9.77104539473866E-07	14329.1791198072
7	-11	-1	171		9.77104539473866E-07	14329.1791198072
-7	1	11	171		9.77104539473866E-07	14329.1791198072
-7	1	-11	171		9.77104539473866E-07	14329.1791198072
-7	-1	11	171		9.77104539473866E-07	14329.1791198072
-7	-1	-11	171		9.77104539473866E-07	14329.1791198072
-7	11	1	171		9.77104539473866E-07	14329.1791198072
-7	11	-1	171		9.77104539473866E-07	14329.1791198072
-7	-11	1	171		9.77104539473866E-07	14329.1791198072
-7	-11	-1	171		9.77104539473866E-07	14329.1791198072
9	3	9	171		9.77104539473866E-07	14329.1791198072
9	3	-9	171		9.77104539473866E-07	14329.1791198072
9	-3	9	171		9.77104539473866E-07	14329.1791198072
9	-3	-9	171		9.77104539473866E-07	14329.1791198072
-9	3	9	171		9.77104539473866E-07	14329.1791198072
-9	3	-9	171		9.77104539473866E-07	14329.1791198072
-9	-3	9	171		9.77104539473866E-07	14329.1791198072
-9	-3	-9	171		9.77104539473866E-07	14329.1791198072
9	9	3	171		9.77104539473866E-07	14329.1791198072
9	9	-3	171		9.77104539473866E-07	14329.1791198072
9	-9	3	171		9.77104539473866E-07	14329.1791198072
9	-9	-3	171		9.77104539473866E-07	14329.1791198072
-9	9	3	171		9.77104539473866E-07	14329.1791198072
-9	9	-3	171		9.77104539473866E-07	14329.1791198072
-9	-9	3	171		9.77104539473866E-07	14329.1791198072
-9	-9	-3	171		9.77104539473866E-07	14329.1791198072
12	4	4	176		1.08007626840931E-06	14537.1606636643
12	4	-4	176		1.08007626840931E-06	14537.1606636643
12	-4	4	176		1.08007626840931E-06	14537.1606636643
12	-4	-4	176		1.08007626840931E-06	14537.1606636643
-12	4	4	176		1.08007626840931E-06	14537.1606636643
-12	4	-4	176		1.08007626840931E-06	14537.1606636643
-12	-4	4	176		1.08007626840931E-06	14537.1606636643
-12	-4	-4	176		1.08007626840931E-06	14537.1606636643
4	12	4	176		1.08007626840931E-06	14537.1606636643
4	12	-4	176		1.08007626840931E-06	14537.1606636643
4	-12	4	176		1.08007626840931E-06	14537.1606636643
4	-12	-4	176		1.08007626840931E-06	14537.1606636643
-4	12	4	176		1.08007626840931E-06	14537.1606636643
-4	12	-4	176		1.08007626840931E-06	14537.1606636643
-4	-12	4	176		1.08007626840931E-06	14537.1606636643
-4	-12	-4	176		1.08007626840931E-06	14537.1606636643
4	4	12	176		1.08007626840931E-06	14537.1606636643
4	4	-12	176		1.08007626840931E-06	14537.1606636643
4	-4	12	176		1.08007626840931E-06	14537.1606636643
4	-4	-12	176		1.08007626840931E-06	14537.1606636643
-4	4	12	176		1.08007626840931E-06	14537.1606636643
-4	4	-12	176		1.08007626840931E-06	14537.1606636643
-4	-4	12	176		1.08007626840931E-06	14537.1606636643
-4	-4	-12	176		1.08007626840931E-06	14537.1606636643
1	13	3	179		8.93626248573571E-07	14660.5334046681
1	13	-3	179		8.93626248573571E-07	14660.5334046681
1	-13	3	179		8.93626248573571E-07	14660.5334046681
1	-13	-3	179		8.93626248573571E-07	14660.5334046681
-1	13	3	179		8.93626248573571E-07	14660.5334046681
-1	13	-3	179		8.93626248573571E-07	14660.5334046681
-1	-13	3	179		8.93626248573571E-07	14660.5334046681
-1	-13	-3	179		8.93626248573571E-07	14660.5334046681
11	3	7	179		8.93626248573571E-07	14660.5334046681
11	3	-7	179		8.93626248573571E-07	14660.5334046681
11	-3	7	179		8.93626248573571E-07	14660.5334046681
11	-3	-7	179		8.93626248573571E-07	14660.5334046681
-11	3	7	179		8.93626248573571E-07	14660.5334046681
-11	3	-7	179		8.93626248573571E-07	14660.5334046681
-11	-3	7	179		8.93626248573571E-07	14660.5334046681
-11	-3	-7	179		8.93626248573571E-07	14660.5334046681
11	7	3	179		8.93626248573571E-07	14660.5334046681
11	7	-3	179		8.93626248573571E-07	14660.5334046681
11	-7	3	179		8.93626248573571E-07	14660.5334046681
11	-7	-3	179		8.93626248573571E-07	14660.5334046681
-11	7	3	179		8.93626248573571E-07	14660.5334046681
-11	7	-3	179		8.93626248573571E-07	14660.5334046681
-11	-7	3	179		8.93626248573571E-07	14660.5334046681
-11	-7	-3	179		8.93626248573571E-07	14660.5334046681
1	3	13	179		8.93626248573571E-07	14660.5334046681
1	3	-13	179		8.93626248573571E-07	14660.5334046681
1	-3	13	179		8.93626248573571E-07	14660.5334046681
1	-3	-13	179		8.93626248573571E-07	14660.5334046681
-1	3	13	179		8.93626248573571E-07	14660.5334046681
-1	3	-13	179		8.93626248573571E-07	14660.5334046681
-1	-3	13	179		8.93626248573571E-07	14660.5334046681
-1	-3	-13	179		8.93626248573571E-07	14660.5334046681
13	1	3	179		8.93626248573571E-07	14660.5334046681
13	1	-3	179		8.93626248573571E-07	14660.5334046681
13	-1	3	179		8.93626248573571E-07	14660.5334046681
13	-1	-3	179		8.93626248573571E-07	14660.5334046681
-13	1	3	179		8.93626248573571E-07	14660.5334046681
-13	1	-3	179		8.93626248573571E-07	14660.5334046681
-13	-1	3	179		8.93626248573571E-07	14660.5334046681
-13	-1	-3	179		8.93626248573571E-07	14660.5334046681
13	3	1	179		8.93626248573571E-07	14660.5334046681
13	3	-1	179		8.93626248573571E-07	14660.5334046681
13	-3	1	179		8.93626248573571E-07	14660.5334046681
13	-3	-1	179		8.93626248573571E-07	14660.5334046681
-13	3	1	179		8.93626248573571E-07	14660.5334046681
-13	3	-1	179		8.93626248573571E-07	14660.5334046681
-13	-3	1	179		8.93626248573571E-07	14660.5334046681
-13	-3	-1	179		8.93626248573571E-07	14660.5334046681
3	1	13	179		8.93626248573571E-07	14660.5334046681
3	1	-13	179		8.93626248573571E-07	14660.5334046681
3	-1	13	179		8.93626248573571E-07	14660.5334046681
3	-1	-13	179		8.93626248573571E-07	14660.5334046681
-3	1	13	179		8.93626248573571E-07	14660.5334046681
-3	1	-13	179		8.93626248573571E-07	14660.5334046681
-3	-1	13	179		8.93626248573571E-07	14660.5334046681
-3	-1	-13	179		8.93626248573571E-07	14660.5334046681
3	11	7	179		8.93626248573571E-07	14660.5334046681
3	11	-7	179		8.93626248573571E-07	14660.5334046681
3	-11	7	179		8.93626248573571E-07	14660.5334046681
3	-11	-7	179		8.93626248573571E-07	14660.5334046681
-3	11	7	179		8.93626248573571E-07	14660.5334046681
-3	11	-7	179		8.93626248573571E-07	14660.5334046681
-3	-11	7	179		8.93626248573571E-07	14660.5334046681
-3	-11	-7	179		8.93626248573571E-07	14660.5334046681
3	13	1	179		8.93626248573571E-07	14660.5334046681
3	13	-1	179		8.93626248573571E-07	14660.5334046681
3	-13	1	179		8.93626248573571E-07	14660.5334046681
3	-13	-1	179		8.93626248573571E-07	14660.5334046681
-3	13	1	179		8.93626248573571E-07	14660.5334046681
-3	13	-1	179		8.93626248573571E-07	14660.5334046681
-3	-13	1	179		8.93626248573571E-07	14660.5334046681
-3	-13	-1	179		8.93626248573571E-07	14660.5334046681
3	7	11	179		8.93626248573571E-07	14660.5334046681
3	7	-11	179		8.93626248573571E-07	14660.5334046681
3	-7	11	179		8.93626248573571E-07	14660.5334046681
3	-7	-11	179		8.93626248573571E-07	14660.5334046681
-3	7	11	179		8.93626248573571E-07	14660.5334046681
-3	7	-11	179		8.93626248573571E-07	14660.5334046681
-3	-7	11	179		8.93626248573571E-07	14660.5334046681
-3	-7	-11	179		8.93626248573571E-07	14660.5334046681
7	11	3	179		8.93626248573571E-07	14660.5334046681
7	11	-3	179		8.93626248573571E-07	14660.5334046681
7	-11	3	179		8.93626248573571E-07	14660.5334046681
7	-11	-3	179		8.93626248573571E-07	14660.5334046681
-7	11	3	179		8.93626248573571E-07	14660.5334046681
-7	11	-3	179		8.93626248573571E-07	14660.5334046681
-7	-11	3	179		8.93626248573571E-07	14660.5334046681
-7	-11	-3	179		8.93626248573571E-07	14660.5334046681
7	3	11	179		8.93626248573571E-07	14660.5334046681
7	3	-11	179		8.93626248573571E-07	14660.5334046681
7	-3	11	179		8.93626248573571E-07	14660.5334046681
7	-3	-11	179		8.93626248573571E-07	14660.5334046681
-7	3	11	179		8.93626248573571E-07	14660.5334046681
-7	3	-11	179		8.93626248573571E-07	14660.5334046681
-7	-3	11	179		8.93626248573571E-07	14660.5334046681
-7	-3	-11	179		8.93626248573571E-07	14660.5334046681
7	7	9	179		8.93626248573571E-07	14660.5334046681
7	7	-9	179		8.93626248573571E-07	14660.5334046681
7	-7	9	179		8.93626248573571E-07	14660.5334046681
7	-7	-9	179		8.93626248573571E-07	14660.5334046681
-7	7	9	179		8.93626248573571E-07	14660.5334046681
-7	7	-9	179		8.93626248573571E-07	14660.5334046681
-7	-7	9	179		8.93626248573571E-07	14660.5334046681
-7	-7	-9	179		8.93626248573571E-07	14660.5334046681
7	9	7	179		8.93626248573571E-07	14660.5334046681
7	9	-7	179		8.93626248573571E-07	14660.5334046681
7	-9	7	179		8.93626248573571E-07	14660.5334046681
7	-9	-7	179		8.93626248573571E-07	14660.5334046681
-7	9	7	179		8.93626248573571E-07	14660.5334046681
-7	9	-7	179		8.93626248573571E-07	14660.5334046681
-7	-9	7	179		8.93626248573571E-07	14660.5334046681
-7	-9	-7	179		8.93626248573571E-07	14660.5334046681
9	7	7	179		8.93626248573571E-07	14660.5334046681
9	7	-7	179		8.93626248573571E-07	14660.5334046681
9	-7	7	179		8.93626248573571E-07	14660.5334046681
9	-7	-7	179		8.93626248573571E-07	14660.5334046681
-9	7	7	179		8.93626248573571E-07	14660.5334046681
-9	7	-7	179		8.93626248573571E-07	14660.5334046681
-9	-7	7	179		8.93626248573571E-07	14660.5334046681
-9	-7	-7	179		8.93626248573571E-07	14660.5334046681
12	2	6	184		9.8905310506151E-07	14863.8792252581
12	2	-6	184		9.8905310506151E-07	14863.8792252581
12	-2	6	184		9.8905310506151E-07	14863.8792252581
12	-2	-6	184		9.8905310506151E-07	14863.8792252581
-12	2	6	184		9.8905310506151E-07	14863.8792252581
-12	2	-6	184		9.8905310506151E-07	14863.8792252581
-12	-2	6	184		9.8905310506151E-07	14863.8792252581
-12	-2	-6	184		9.8905310506151E-07	14863.8792252581
12	6	2	184		9.8905310506151E-07	14863.8792252581
12	6	-2	184		9.8905310506151E-07	14863.8792252581
12	-6	2	184		9.8905310506151E-07	14863.8792252581
12	-6	-2	184		9.8905310506151E-07	14863.8792252581
-12	6	2	184		9.8905310506151E-07	14863.8792252581
-12	6	-2	184		9.8905310506151E-07	14863.8792252581
-12	-6	2	184		9.8905310506151E-07	14863.8792252581
-12	-6	-2	184		9.8905310506151E-07	14863.8792252581
2	12	6	184		9.8905310506151E-07	14863.8792252581
2	12	-6	184		9.8905310506151E-07	14863.8792252581
2	-12	6	184		9.8905310506151E-07	14863.8792252581
2	-12	-6	184		9.8905310506151E-07	14863.8792252581
-2	12	6	184		9.8905310506151E-07	14863.8792252581
-2	12	-6	184		9.8905310506151E-07	14863.8792252581
-2	-12	6	184		9.8905310506151E-07	14863.8792252581
