# h	k	l			DE/EP	Eback-scattering (eV)					
-2	-14	16	456		2.61750569221845E-08	24374.9040597368
-2	-14	-16	456		2.61750569221845E-08	24374.9040597368
2	16	14	456		2.61750569221845E-08	24374.9040597368
2	16	-14	456		2.61750569221845E-08	24374.9040597368
2	-16	14	456		2.61750569221845E-08	24374.9040597368
2	-16	-14	456		2.61750569221845E-08	24374.9040597368
-2	16	14	456		2.61750569221845E-08	24374.9040597368
-2	16	-14	456		2.61750569221845E-08	24374.9040597368
-2	-16	14	456		2.61750569221845E-08	24374.9040597368
-2	-16	-14	456		2.61750569221845E-08	24374.9040597368
8	14	14	456		2.61750569221845E-08	24374.9040597368
8	14	-14	456		2.61750569221845E-08	24374.9040597368
8	-14	14	456		2.61750569221845E-08	24374.9040597368
8	-14	-14	456		2.61750569221845E-08	24374.9040597368
-8	14	14	456		2.61750569221845E-08	24374.9040597368
-8	14	-14	456		2.61750569221845E-08	24374.9040597368
-8	-14	14	456		2.61750569221845E-08	24374.9040597368
-8	-14	-14	456		2.61750569221845E-08	24374.9040597368
11	13	13	459		1.81971362969508E-08	24454.9532212277
11	13	-13	459		1.81971362969508E-08	24454.9532212277
11	-13	13	459		1.81971362969508E-08	24454.9532212277
11	-13	-13	459		1.81971362969508E-08	24454.9532212277
-11	13	13	459		1.81971362969508E-08	24454.9532212277
-11	13	-13	459		1.81971362969508E-08	24454.9532212277
-11	-13	13	459		1.81971362969508E-08	24454.9532212277
-11	-13	-13	459		1.81971362969508E-08	24454.9532212277
11	17	7	459		1.81971362969508E-08	24454.9532212277
11	17	-7	459		1.81971362969508E-08	24454.9532212277
11	-17	7	459		1.81971362969508E-08	24454.9532212277
11	-17	-7	459		1.81971362969508E-08	24454.9532212277
-11	17	7	459		1.81971362969508E-08	24454.9532212277
-11	17	-7	459		1.81971362969508E-08	24454.9532212277
-11	-17	7	459		1.81971362969508E-08	24454.9532212277
-11	-17	-7	459		1.81971362969508E-08	24454.9532212277
1	13	17	459		1.81971362969508E-08	24454.9532212277
1	13	-17	459		1.81971362969508E-08	24454.9532212277
1	-13	17	459		1.81971362969508E-08	24454.9532212277
1	-13	-17	459		1.81971362969508E-08	24454.9532212277
-1	13	17	459		1.81971362969508E-08	24454.9532212277
-1	13	-17	459		1.81971362969508E-08	24454.9532212277
-1	-13	17	459		1.81971362969508E-08	24454.9532212277
-1	-13	-17	459		1.81971362969508E-08	24454.9532212277
1	17	13	459		1.81971362969508E-08	24454.9532212277
1	17	-13	459		1.81971362969508E-08	24454.9532212277
1	-17	13	459		1.81971362969508E-08	24454.9532212277
1	-17	-13	459		1.81971362969508E-08	24454.9532212277
-1	17	13	459		1.81971362969508E-08	24454.9532212277
-1	17	-13	459		1.81971362969508E-08	24454.9532212277
-1	-17	13	459		1.81971362969508E-08	24454.9532212277
-1	-17	-13	459		1.81971362969508E-08	24454.9532212277
11	7	17	459		1.81971362969508E-08	24454.9532212277
11	7	-17	459		1.81971362969508E-08	24454.9532212277
11	-7	17	459		1.81971362969508E-08	24454.9532212277
11	-7	-17	459		1.81971362969508E-08	24454.9532212277
-11	7	17	459		1.81971362969508E-08	24454.9532212277
-11	7	-17	459		1.81971362969508E-08	24454.9532212277
-11	-7	17	459		1.81971362969508E-08	24454.9532212277
-11	-7	-17	459		1.81971362969508E-08	24454.9532212277
13	11	13	459		1.81971362969508E-08	24454.9532212277
13	11	-13	459		1.81971362969508E-08	24454.9532212277
13	-11	13	459		1.81971362969508E-08	24454.9532212277
13	-11	-13	459		1.81971362969508E-08	24454.9532212277
-13	11	13	459		1.81971362969508E-08	24454.9532212277
-13	11	-13	459		1.81971362969508E-08	24454.9532212277
-13	-11	13	459		1.81971362969508E-08	24454.9532212277
-13	-11	-13	459		1.81971362969508E-08	24454.9532212277
13	1	17	459		1.81971362969508E-08	24454.9532212277
13	1	-17	459		1.81971362969508E-08	24454.9532212277
13	-1	17	459		1.81971362969508E-08	24454.9532212277
13	-1	-17	459		1.81971362969508E-08	24454.9532212277
-13	1	17	459		1.81971362969508E-08	24454.9532212277
-13	1	-17	459		1.81971362969508E-08	24454.9532212277
-13	-1	17	459		1.81971362969508E-08	24454.9532212277
-13	-1	-17	459		1.81971362969508E-08	24454.9532212277
13	13	11	459		1.81971362969508E-08	24454.9532212277
13	13	-11	459		1.81971362969508E-08	24454.9532212277
13	-13	11	459		1.81971362969508E-08	24454.9532212277
13	-13	-11	459		1.81971362969508E-08	24454.9532212277
-13	13	11	459		1.81971362969508E-08	24454.9532212277
-13	13	-11	459		1.81971362969508E-08	24454.9532212277
-13	-13	11	459		1.81971362969508E-08	24454.9532212277
-13	-13	-11	459		1.81971362969508E-08	24454.9532212277
13	17	1	459		1.81971362969508E-08	24454.9532212277
13	17	-1	459		1.81971362969508E-08	24454.9532212277
13	-17	1	459		1.81971362969508E-08	24454.9532212277
13	-17	-1	459		1.81971362969508E-08	24454.9532212277
-13	17	1	459		1.81971362969508E-08	24454.9532212277
-13	17	-1	459		1.81971362969508E-08	24454.9532212277
-13	-17	1	459		1.81971362969508E-08	24454.9532212277
-13	-17	-1	459		1.81971362969508E-08	24454.9532212277
15	15	3	459		1.81971362969508E-08	24454.9532212277
15	15	-3	459		1.81971362969508E-08	24454.9532212277
15	-15	3	459		1.81971362969508E-08	24454.9532212277
15	-15	-3	459		1.81971362969508E-08	24454.9532212277
-15	15	3	459		1.81971362969508E-08	24454.9532212277
-15	15	-3	459		1.81971362969508E-08	24454.9532212277
-15	-15	3	459		1.81971362969508E-08	24454.9532212277
-15	-15	-3	459		1.81971362969508E-08	24454.9532212277
15	3	15	459		1.81971362969508E-08	24454.9532212277
15	3	-15	459		1.81971362969508E-08	24454.9532212277
15	-3	15	459		1.81971362969508E-08	24454.9532212277
15	-3	-15	459		1.81971362969508E-08	24454.9532212277
-15	3	15	459		1.81971362969508E-08	24454.9532212277
-15	3	-15	459		1.81971362969508E-08	24454.9532212277
-15	-3	15	459		1.81971362969508E-08	24454.9532212277
-15	-3	-15	459		1.81971362969508E-08	24454.9532212277
17	1	13	459		1.81971362969508E-08	24454.9532212277
17	1	-13	459		1.81971362969508E-08	24454.9532212277
17	-1	13	459		1.81971362969508E-08	24454.9532212277
17	-1	-13	459		1.81971362969508E-08	24454.9532212277
-17	1	13	459		1.81971362969508E-08	24454.9532212277
-17	1	-13	459		1.81971362969508E-08	24454.9532212277
-17	-1	13	459		1.81971362969508E-08	24454.9532212277
-17	-1	-13	459		1.81971362969508E-08	24454.9532212277
17	11	7	459		1.81971362969508E-08	24454.9532212277
17	11	-7	459		1.81971362969508E-08	24454.9532212277
17	-11	7	459		1.81971362969508E-08	24454.9532212277
17	-11	-7	459		1.81971362969508E-08	24454.9532212277
-17	11	7	459		1.81971362969508E-08	24454.9532212277
-17	11	-7	459		1.81971362969508E-08	24454.9532212277
-17	-11	7	459		1.81971362969508E-08	24454.9532212277
-17	-11	-7	459		1.81971362969508E-08	24454.9532212277
17	13	1	459		1.81971362969508E-08	24454.9532212277
17	13	-1	459		1.81971362969508E-08	24454.9532212277
17	-13	1	459		1.81971362969508E-08	24454.9532212277
17	-13	-1	459		1.81971362969508E-08	24454.9532212277
-17	13	1	459		1.81971362969508E-08	24454.9532212277
-17	13	-1	459		1.81971362969508E-08	24454.9532212277
-17	-13	1	459		1.81971362969508E-08	24454.9532212277
-17	-13	-1	459		1.81971362969508E-08	24454.9532212277
17	7	11	459		1.81971362969508E-08	24454.9532212277
17	7	-11	459		1.81971362969508E-08	24454.9532212277
17	-7	11	459		1.81971362969508E-08	24454.9532212277
17	-7	-11	459		1.81971362969508E-08	24454.9532212277
-17	7	11	459		1.81971362969508E-08	24454.9532212277
-17	7	-11	459		1.81971362969508E-08	24454.9532212277
-17	-7	11	459		1.81971362969508E-08	24454.9532212277
-17	-7	-11	459		1.81971362969508E-08	24454.9532212277
19	7	7	459		1.81971362969508E-08	24454.9532212277
19	7	-7	459		1.81971362969508E-08	24454.9532212277
19	-7	7	459		1.81971362969508E-08	24454.9532212277
19	-7	-7	459		1.81971362969508E-08	24454.9532212277
-19	7	7	459		1.81971362969508E-08	24454.9532212277
-19	7	-7	459		1.81971362969508E-08	24454.9532212277
-19	-7	7	459		1.81971362969508E-08	24454.9532212277
-19	-7	-7	459		1.81971362969508E-08	24454.9532212277
21	3	3	459		1.81971362969508E-08	24454.9532212277
21	3	-3	459		1.81971362969508E-08	24454.9532212277
21	-3	3	459		1.81971362969508E-08	24454.9532212277
21	-3	-3	459		1.81971362969508E-08	24454.9532212277
-21	3	3	459		1.81971362969508E-08	24454.9532212277
-21	3	-3	459		1.81971362969508E-08	24454.9532212277
-21	-3	3	459		1.81971362969508E-08	24454.9532212277
-21	-3	-3	459		1.81971362969508E-08	24454.9532212277
3	15	15	459		1.81971362969508E-08	24454.9532212277
3	15	-15	459		1.81971362969508E-08	24454.9532212277
3	-15	15	459		1.81971362969508E-08	24454.9532212277
3	-15	-15	459		1.81971362969508E-08	24454.9532212277
-3	15	15	459		1.81971362969508E-08	24454.9532212277
-3	15	-15	459		1.81971362969508E-08	24454.9532212277
-3	-15	15	459		1.81971362969508E-08	24454.9532212277
-3	-15	-15	459		1.81971362969508E-08	24454.9532212277
3	21	3	459		1.81971362969508E-08	24454.9532212277
3	21	-3	459		1.81971362969508E-08	24454.9532212277
3	-21	3	459		1.81971362969508E-08	24454.9532212277
3	-21	-3	459		1.81971362969508E-08	24454.9532212277
-3	21	3	459		1.81971362969508E-08	24454.9532212277
-3	21	-3	459		1.81971362969508E-08	24454.9532212277
-3	-21	3	459		1.81971362969508E-08	24454.9532212277
-3	-21	-3	459		1.81971362969508E-08	24454.9532212277
3	3	21	459		1.81971362969508E-08	24454.9532212277
3	3	-21	459		1.81971362969508E-08	24454.9532212277
3	-3	21	459		1.81971362969508E-08	24454.9532212277
3	-3	-21	459		1.81971362969508E-08	24454.9532212277
-3	3	21	459		1.81971362969508E-08	24454.9532212277
-3	3	-21	459		1.81971362969508E-08	24454.9532212277
-3	-3	21	459		1.81971362969508E-08	24454.9532212277
-3	-3	-21	459		1.81971362969508E-08	24454.9532212277
7	11	17	459		1.81971362969508E-08	24454.9532212277
7	11	-17	459		1.81971362969508E-08	24454.9532212277
7	-11	17	459		1.81971362969508E-08	24454.9532212277
7	-11	-17	459		1.81971362969508E-08	24454.9532212277
-7	11	17	459		1.81971362969508E-08	24454.9532212277
-7	11	-17	459		1.81971362969508E-08	24454.9532212277
-7	-11	17	459		1.81971362969508E-08	24454.9532212277
-7	-11	-17	459		1.81971362969508E-08	24454.9532212277
7	17	11	459		1.81971362969508E-08	24454.9532212277
7	17	-11	459		1.81971362969508E-08	24454.9532212277
7	-17	11	459		1.81971362969508E-08	24454.9532212277
7	-17	-11	459		1.81971362969508E-08	24454.9532212277
-7	17	11	459		1.81971362969508E-08	24454.9532212277
-7	17	-11	459		1.81971362969508E-08	24454.9532212277
-7	-17	11	459		1.81971362969508E-08	24454.9532212277
-7	-17	-11	459		1.81971362969508E-08	24454.9532212277
7	19	7	459		1.81971362969508E-08	24454.9532212277
7	19	-7	459		1.81971362969508E-08	24454.9532212277
7	-19	7	459		1.81971362969508E-08	24454.9532212277
7	-19	-7	459		1.81971362969508E-08	24454.9532212277
-7	19	7	459		1.81971362969508E-08	24454.9532212277
-7	19	-7	459		1.81971362969508E-08	24454.9532212277
-7	-19	7	459		1.81971362969508E-08	24454.9532212277
-7	-19	-7	459		1.81971362969508E-08	24454.9532212277
7	7	19	459		1.81971362969508E-08	24454.9532212277
7	7	-19	459		1.81971362969508E-08	24454.9532212277
7	-7	19	459		1.81971362969508E-08	24454.9532212277
7	-7	-19	459		1.81971362969508E-08	24454.9532212277
-7	7	19	459		1.81971362969508E-08	24454.9532212277
-7	7	-19	459		1.81971362969508E-08	24454.9532212277
-7	-7	19	459		1.81971362969508E-08	24454.9532212277
-7	-7	-19	459		1.81971362969508E-08	24454.9532212277
0	20	8	464		2.47282835863769E-08	24587.789359847
0	20	-8	464		2.47282835863769E-08	24587.789359847
0	-20	8	464		2.47282835863769E-08	24587.789359847
0	-20	-8	464		2.47282835863769E-08	24587.789359847
0	8	20	464		2.47282835863769E-08	24587.789359847
0	8	-20	464		2.47282835863769E-08	24587.789359847
0	-8	20	464		2.47282835863769E-08	24587.789359847
0	-8	-20	464		2.47282835863769E-08	24587.789359847
12	16	8	464		2.47282835863769E-08	24587.789359847
12	16	-8	464		2.47282835863769E-08	24587.789359847
12	-16	8	464		2.47282835863769E-08	24587.789359847
12	-16	-8	464		2.47282835863769E-08	24587.789359847
-12	16	8	464		2.47282835863769E-08	24587.789359847
-12	16	-8	464		2.47282835863769E-08	24587.789359847
-12	-16	8	464		2.47282835863769E-08	24587.789359847
-12	-16	-8	464		2.47282835863769E-08	24587.789359847
12	8	16	464		2.47282835863769E-08	24587.789359847
12	8	-16	464		2.47282835863769E-08	24587.789359847
12	-8	16	464		2.47282835863769E-08	24587.789359847
12	-8	-16	464		2.47282835863769E-08	24587.789359847
-12	8	16	464		2.47282835863769E-08	24587.789359847
-12	8	-16	464		2.47282835863769E-08	24587.789359847
-12	-8	16	464		2.47282835863769E-08	24587.789359847
-12	-8	-16	464		2.47282835863769E-08	24587.789359847
16	12	8	464		2.47282835863769E-08	24587.789359847
16	12	-8	464		2.47282835863769E-08	24587.789359847
16	-12	8	464		2.47282835863769E-08	24587.789359847
16	-12	-8	464		2.47282835863769E-08	24587.789359847
-16	12	8	464		2.47282835863769E-08	24587.789359847
-16	12	-8	464		2.47282835863769E-08	24587.789359847
-16	-12	8	464		2.47282835863769E-08	24587.789359847
-16	-12	-8	464		2.47282835863769E-08	24587.789359847
16	8	12	464		2.47282835863769E-08	24587.789359847
16	8	-12	464		2.47282835863769E-08	24587.789359847
16	-8	12	464		2.47282835863769E-08	24587.789359847
16	-8	-12	464		2.47282835863769E-08	24587.789359847
-16	8	12	464		2.47282835863769E-08	24587.789359847
-16	8	-12	464		2.47282835863769E-08	24587.789359847
-16	-8	12	464		2.47282835863769E-08	24587.789359847
-16	-8	-12	464		2.47282835863769E-08	24587.789359847
20	0	8	464		2.47282835863769E-08	24587.789359847
20	0	-8	464		2.47282835863769E-08	24587.789359847
-20	0	8	464		2.47282835863769E-08	24587.789359847
-20	0	-8	464		2.47282835863769E-08	24587.789359847
20	8	0	464		2.47282835863769E-08	24587.789359847
20	-8	0	464		2.47282835863769E-08	24587.789359847
-20	8	0	464		2.47282835863769E-08	24587.789359847
-20	-8	0	464		2.47282835863769E-08	24587.789359847
8	0	20	464		2.47282835863769E-08	24587.789359847
8	0	-20	464		2.47282835863769E-08	24587.789359847
-8	0	20	464		2.47282835863769E-08	24587.789359847
-8	0	-20	464		2.47282835863769E-08	24587.789359847
8	12	16	464		2.47282835863769E-08	24587.789359847
8	12	-16	464		2.47282835863769E-08	24587.789359847
8	-12	16	464		2.47282835863769E-08	24587.789359847
8	-12	-16	464		2.47282835863769E-08	24587.789359847
-8	12	16	464		2.47282835863769E-08	24587.789359847
-8	12	-16	464		2.47282835863769E-08	24587.789359847
-8	-12	16	464		2.47282835863769E-08	24587.789359847
-8	-12	-16	464		2.47282835863769E-08	24587.789359847
8	16	12	464		2.47282835863769E-08	24587.789359847
8	16	-12	464		2.47282835863769E-08	24587.789359847
8	-16	12	464		2.47282835863769E-08	24587.789359847
8	-16	-12	464		2.47282835863769E-08	24587.789359847
-8	16	12	464		2.47282835863769E-08	24587.789359847
-8	16	-12	464		2.47282835863769E-08	24587.789359847
-8	-16	12	464		2.47282835863769E-08	24587.789359847
-8	-16	-12	464		2.47282835863769E-08	24587.789359847
8	20	0	464		2.47282835863769E-08	24587.789359847
8	-20	0	464		2.47282835863769E-08	24587.789359847
-8	20	0	464		2.47282835863769E-08	24587.789359847
-8	-20	0	464		2.47282835863769E-08	24587.789359847
11	11	15	467		1.7229785691608E-08	24667.1476813852
11	11	-15	467		1.7229785691608E-08	24667.1476813852
11	-11	15	467		1.7229785691608E-08	24667.1476813852
11	-11	-15	467		1.7229785691608E-08	24667.1476813852
-11	11	15	467		1.7229785691608E-08	24667.1476813852
-11	11	-15	467		1.7229785691608E-08	24667.1476813852
-11	-11	15	467		1.7229785691608E-08	24667.1476813852
-11	-11	-15	467		1.7229785691608E-08	24667.1476813852
11	15	11	467		1.7229785691608E-08	24667.1476813852
11	15	-11	467		1.7229785691608E-08	24667.1476813852
11	-15	11	467		1.7229785691608E-08	24667.1476813852
11	-15	-11	467		1.7229785691608E-08	24667.1476813852
-11	15	11	467		1.7229785691608E-08	24667.1476813852
-11	15	-11	467		1.7229785691608E-08	24667.1476813852
-11	-15	11	467		1.7229785691608E-08	24667.1476813852
-11	-15	-11	467		1.7229785691608E-08	24667.1476813852
1	21	5	467		1.7229785691608E-08	24667.1476813852
1	21	-5	467		1.7229785691608E-08	24667.1476813852
1	-21	5	467		1.7229785691608E-08	24667.1476813852
1	-21	-5	467		1.7229785691608E-08	24667.1476813852
-1	21	5	467		1.7229785691608E-08	24667.1476813852
-1	21	-5	467		1.7229785691608E-08	24667.1476813852
-1	-21	5	467		1.7229785691608E-08	24667.1476813852
-1	-21	-5	467		1.7229785691608E-08	24667.1476813852
13	17	3	467		1.7229785691608E-08	24667.1476813852
13	17	-3	467		1.7229785691608E-08	24667.1476813852
13	-17	3	467		1.7229785691608E-08	24667.1476813852
13	-17	-3	467		1.7229785691608E-08	24667.1476813852
-13	17	3	467		1.7229785691608E-08	24667.1476813852
-13	17	-3	467		1.7229785691608E-08	24667.1476813852
-13	-17	3	467		1.7229785691608E-08	24667.1476813852
-13	-17	-3	467		1.7229785691608E-08	24667.1476813852
13	3	17	467		1.7229785691608E-08	24667.1476813852
13	3	-17	467		1.7229785691608E-08	24667.1476813852
13	-3	17	467		1.7229785691608E-08	24667.1476813852
13	-3	-17	467		1.7229785691608E-08	24667.1476813852
-13	3	17	467		1.7229785691608E-08	24667.1476813852
-13	3	-17	467		1.7229785691608E-08	24667.1476813852
-13	-3	17	467		1.7229785691608E-08	24667.1476813852
-13	-3	-17	467		1.7229785691608E-08	24667.1476813852
15	11	11	467		1.7229785691608E-08	24667.1476813852
15	11	-11	467		1.7229785691608E-08	24667.1476813852
15	-11	11	467		1.7229785691608E-08	24667.1476813852
15	-11	-11	467		1.7229785691608E-08	24667.1476813852
-15	11	11	467		1.7229785691608E-08	24667.1476813852
-15	11	-11	467		1.7229785691608E-08	24667.1476813852
-15	-11	11	467		1.7229785691608E-08	24667.1476813852
-15	-11	-11	467		1.7229785691608E-08	24667.1476813852
1	5	21	467		1.7229785691608E-08	24667.1476813852
1	5	-21	467		1.7229785691608E-08	24667.1476813852
1	-5	21	467		1.7229785691608E-08	24667.1476813852
1	-5	-21	467		1.7229785691608E-08	24667.1476813852
-1	5	21	467		1.7229785691608E-08	24667.1476813852
-1	5	-21	467		1.7229785691608E-08	24667.1476813852
-1	-5	21	467		1.7229785691608E-08	24667.1476813852
-1	-5	-21	467		1.7229785691608E-08	24667.1476813852
17	13	3	467		1.7229785691608E-08	24667.1476813852
17	13	-3	467		1.7229785691608E-08	24667.1476813852
17	-13	3	467		1.7229785691608E-08	24667.1476813852
17	-13	-3	467		1.7229785691608E-08	24667.1476813852
-17	13	3	467		1.7229785691608E-08	24667.1476813852
-17	13	-3	467		1.7229785691608E-08	24667.1476813852
-17	-13	3	467		1.7229785691608E-08	24667.1476813852
-17	-13	-3	467		1.7229785691608E-08	24667.1476813852
17	3	13	467		1.7229785691608E-08	24667.1476813852
17	3	-13	467		1.7229785691608E-08	24667.1476813852
17	-3	13	467		1.7229785691608E-08	24667.1476813852
17	-3	-13	467		1.7229785691608E-08	24667.1476813852
-17	3	13	467		1.7229785691608E-08	24667.1476813852
-17	3	-13	467		1.7229785691608E-08	24667.1476813852
-17	-3	13	467		1.7229785691608E-08	24667.1476813852
-17	-3	-13	467		1.7229785691608E-08	24667.1476813852
19	5	9	467		1.7229785691608E-08	24667.1476813852
19	5	-9	467		1.7229785691608E-08	24667.1476813852
19	-5	9	467		1.7229785691608E-08	24667.1476813852
19	-5	-9	467		1.7229785691608E-08	24667.1476813852
-19	5	9	467		1.7229785691608E-08	24667.1476813852
-19	5	-9	467		1.7229785691608E-08	24667.1476813852
-19	-5	9	467		1.7229785691608E-08	24667.1476813852
-19	-5	-9	467		1.7229785691608E-08	24667.1476813852
19	9	5	467		1.7229785691608E-08	24667.1476813852
19	9	-5	467		1.7229785691608E-08	24667.1476813852
19	-9	5	467		1.7229785691608E-08	24667.1476813852
19	-9	-5	467		1.7229785691608E-08	24667.1476813852
-19	9	5	467		1.7229785691608E-08	24667.1476813852
-19	9	-5	467		1.7229785691608E-08	24667.1476813852
-19	-9	5	467		1.7229785691608E-08	24667.1476813852
-19	-9	-5	467		1.7229785691608E-08	24667.1476813852
21	1	5	467		1.7229785691608E-08	24667.1476813852
21	1	-5	467		1.7229785691608E-08	24667.1476813852
21	-1	5	467		1.7229785691608E-08	24667.1476813852
21	-1	-5	467		1.7229785691608E-08	24667.1476813852
